data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-5618,train-5618,user,"Yes, it is very nice. I'll take it.",happiness,positive
train,dailydialog-train-5618,train-5618,system,How do you prefer to pay?,neutral,neutral
train,dailydialog-train-5618,train-5618,user,Let me use my credit card.,neutral,neutral
train,dailydialog-train-5618,train-5618,system,"Now, if you'll just sign here.",neutral,neutral
train,dailydialog-train-5618,train-5618,user,No problem.,happiness,positive
train,dailydialog-train-5618,train-5618,system,I hope you enjoy your purchase. Good-bye.,happiness,positive
train,dailydialog-train-5619,train-5619,user,Did you get my email?,neutral,neutral
train,dailydialog-train-5619,train-5619,system,I certainly did. Do you want to come in and give me some feedback about your weekend?,neutral,neutral
train,dailydialog-train-5619,train-5619,user,Sure.,neutral,neutral
train,dailydialog-train-5619,train-5619,system,How did the business trip go?,neutral,neutral
train,dailydialog-train-5619,train-5619,user,"Well, to be honest, nothing is more stressful than going on a business trip with our boss.",neutral,neutral
train,dailydialog-train-5619,train-5619,system,"I understand. The last time I went on a business trip with the boss, I didn't even have enough to eat!",neutral,neutral
train,dailydialog-train-5619,train-5619,user,I also think the company is pretty cheap with travel expenses. I spent half of the weekend on a train! Surely they could have afforded to buy a few plane tickets!,neutral,neutral
train,dailydialog-train-5619,train-5619,system,Our company is quite conscious of the environmental problems that frequent flying causes.,neutral,neutral
train,dailydialog-train-5619,train-5619,user,"I see. Well, then perhaps they could give me a few days off after a business trip. It was really tiring for me.",neutral,neutral
train,dailydialog-train-5619,train-5619,system,I can ask the boss about giving you the day off today.,neutral,neutral
train,dailydialog-train-5619,train-5619,user,Thank you. I can't imagine getting much done today. I'm just too exhausted!,happiness,positive
train,dailydialog-train-5619,train-5619,system,No problem. Did you bring any gifts back for your department?,neutral,neutral
train,dailydialog-train-5619,train-5619,user,"No, should I have?",neutral,neutral
train,dailydialog-train-5620,train-5620,user,To which gate do I need to go to catch connecting flight 707 to New York City?,neutral,neutral
train,dailydialog-train-5620,train-5620,system,"Go to Gate 56, the plane is now boarding, you must hurry.",neutral,neutral
train,dailydialog-train-5620,train-5620,user,Show me the fastest way to get there.,neutral,neutral
train,dailydialog-train-5620,train-5620,system,Instead of walking you can take this shuttle to get you there faster.,neutral,neutral
train,dailydialog-train-5620,train-5620,user,Do you think the plane will leave without me?,neutral,neutral
train,dailydialog-train-5620,train-5620,system,"No, I will call the attendants at the gate. I'll tell them you are on your way.",neutral,neutral
train,dailydialog-train-5620,train-5620,user,"Thank you so much, I would really appreciate that.",happiness,positive
train,dailydialog-train-5620,train-5620,system,"You're welcome, have a safe trip.",happiness,positive
train,dailydialog-train-5621,train-5621,user,"Would you cash these travelers' checks, please?",neutral,neutral
train,dailydialog-train-5621,train-5621,system,How would you like them?,neutral,neutral
train,dailydialog-train-5621,train-5621,user,"In ten dollar bill, please.",neutral,neutral
train,dailydialog-train-5621,train-5621,system,Is there anything else?,neutral,neutral
train,dailydialog-train-5621,train-5621,user,"Yes, I'd like to know how to send money to France.",neutral,neutral
train,dailydialog-train-5622,train-5622,user,"Good morning, everybody. Welcome to IAM Technology. I'm very pleased so many of you could make it here today. My name's Sam Weiss. I'm the Production Manager. I'd like to show you the layout of the factory before we go and visit it. As you can see from this diagram, everything is under one roof. We've designed it this way to help the flow of materials and to avoid bottlenecks.",neutral,neutral
train,dailydialog-train-5622,train-5622,system,"This area here is where we keep our raw materials. The main production area - our machine hall - is situated next to it. Maintenance is situated between the stores and the production area. Just to the right of Maintenance, there are steps up to the Lab and the Admin Section. Process Control is also on the upper level. It's located above the factory floor so that the operators can monitor everything that is going on below.",neutral,neutral
train,dailydialog-train-5623,train-5623,user,"Excuse me, driver, where is the main area for restaurants?",neutral,neutral
train,dailydialog-train-5623,train-5623,system,"It's near the Wall Street, a bit far from there. Why not get on the car",neutral,neutral
train,dailydialog-train-5623,train-5623,user,OK. Is there a Chinese restaurant?,neutral,neutral
train,dailydialog-train-5623,train-5623,system,"Of course. More than that, you have Italy pizza, English steak, kimchi and local specialties.",neutral,neutral
train,dailydialog-train-5623,train-5623,user,"Woo, I can't help being there.",happiness,positive
train,dailydialog-train-5624,train-5624,user,"Hi, welcome to Hal's Computer World. Can I help you with anything?",neutral,neutral
train,dailydialog-train-5624,train-5624,system,"Yes, I'd like to buy a new computer, but I don't really know much about them. Can you give me any suggestions?",neutral,neutral
train,dailydialog-train-5624,train-5624,user,"No problem. First of all, do you want to get a home computer or a laptop?",neutral,neutral
train,dailydialog-train-5624,train-5624,system,"Laptops are more expensive, right?",neutral,neutral
train,dailydialog-train-5624,train-5624,user,"Yes, they generally cost a little more.",neutral,neutral
train,dailydialog-train-5624,train-5624,system,I'll just get a regular home computer then. I don't think I'll need to lug my computer around with me.,neutral,neutral
train,dailydialog-train-5625,train-5625,user,"Hello, how are you today. Here for your six month check-up?",neutral,neutral
train,dailydialog-train-5625,train-5625,system,"I'm fine, Dr. Beecham. Yes, just a cleaning and check-up today.",neutral,neutral
train,dailydialog-train-5625,train-5625,user,"Oh, fine. Let's take a look.",neutral,neutral
train,dailydialog-train-5625,train-5625,system,"( She probed my teeth and checked my gums . ) Well, it looks like you have a cavity and your crown is loose. We need to fill that cavity before it gets any worse and the crown needs to be refitted. Make an appointment for next week and I'll take care of them.",neutral,neutral
train,dailydialog-train-5625,train-5625,user,"Okay, I'll do that, but my crown was just put on last year. Will my dental insurance cover the work?",neutral,neutral
train,dailydialog-train-5625,train-5625,system,"Since you had that done here, we'll take care of it. There won't be a charge. And, your insurance should cover the work on the cavity. Now, I'm going to have the hygienist do your cleaning and I'll see you soon for the other work.",neutral,neutral
train,dailydialog-train-5625,train-5625,user,"Thanks, doctor.",neutral,neutral
train,dailydialog-train-5626,train-5626,user,Why didn't you sign the contract?,neutral,neutral
train,dailydialog-train-5626,train-5626,system,Because that company's behavior is not in accordance with international law.,neutral,neutral
train,dailydialog-train-5627,train-5627,user,"Well, Miss Li, it's time for us to say good-bye to each other.",neutral,neutral
train,dailydialog-train-5627,train-5627,system,"Yes, I suppose we must. I have enjoyed all these days that you have spent with me, and I'll always remember them. I've learned a lot from you. Thank you for all your kindness.",happiness,positive
train,dailydialog-train-5627,train-5627,user,I'm glad you could come to see us off. I have enjoyed your interpreting. You have done a wonderful job. I hope you be my interpreter again next time I'm here.,neutral,neutral
train,dailydialog-train-5627,train-5627,system,"I hope so, too.",neutral,neutral
train,dailydialog-train-5627,train-5627,user,"It's hard to tear myself away from your friendly people and your ancient country, but nothing lasts for ever. I have to go back home this time, but I'm sure I'll return very soon.",neutral,neutral
train,dailydialog-train-5627,train-5627,system,I'm really glad to hear that,happiness,positive
train,dailydialog-train-5627,train-5627,user,"Good-bye. Miss Li, say hello to your husband and your son for me. See you soon.",happiness,positive
train,dailydialog-train-5627,train-5627,system,"Good-bye, Mr White. A happy journey home, and hope to see you again soon.",happiness,positive
train,dailydialog-train-5628,train-5628,user,"Hong, I really need to call back to the UK but I can't afford to pay for the roaming charges.",neutral,neutral
train,dailydialog-train-5628,train-5628,system,"Well, why don't you use a local SIM card?",neutral,neutral
train,dailydialog-train-5628,train-5628,user,Can I do that?,neutral,neutral
train,dailydialog-train-5628,train-5628,system,Yes. Just go to the convenience store and ask for a SIM card. Then insert it into your phone.,neutral,neutral
train,dailydialog-train-5628,train-5628,user,I see. How much will that cost?,neutral,neutral
train,dailydialog-train-5628,train-5628,system,Well it's 100 RIB for the SIM card then it will cost you about 10 RIB per minute to call the UK.,neutral,neutral
train,dailydialog-train-5628,train-5628,user,"Wow, that is cheap. Thank you very much.",happiness,positive
train,dailydialog-train-5629,train-5629,user,Hello Mary. I haven't seen you for ages. Are you still seeing Paul?,neutral,neutral
train,dailydialog-train-5629,train-5629,system,No. We broke up last month. I'm taking a break from dating for a while.,neutral,neutral
train,dailydialog-train-5629,train-5629,user,Did you break up amicably? Sometimes couples row a lot before splitting up.,neutral,neutral
train,dailydialog-train-5629,train-5629,system,We just decided to stop seeing each other. It was all very amicable. Are you still going out with mike?,neutral,neutral
train,dailydialog-train-5629,train-5629,user,"Yes, I am. We're thinking about getting engaged. We'Ve been dating for over a year now.",happiness,positive
train,dailydialog-train-5629,train-5629,system,Good for you! Have you seen Kelly recently? Is she still dating nick?,happiness,positive
train,dailydialog-train-5629,train-5629,user,"I havn't seen her for a while. She stopped seeing nick because he was cheating on her. He was seeing a girl form his office. One day, she saw them holding hands and ended the relationship immediately.",neutral,neutral
train,dailydialog-train-5629,train-5629,system,She was right to do that. I heard the Neil and Tina getting married soon.,neutral,neutral
train,dailydialog-train-5629,train-5629,user,Really? They'Ve been together for a long time. When are they getting married?,surprise,positive
train,dailydialog-train-5629,train-5629,system,I think it's 26th September. I'll check and make sure that Tina remembers to invite you to the hen night.,neutral,neutral
train,dailydialog-train-5629,train-5629,user,"Thanks. Hey, look at that guy over there. I think he fancies you.",happiness,positive
train,dailydialog-train-5629,train-5629,system,"He certainly looks interested, doesn't he? Shall we invite him over to our table?",happiness,positive
train,dailydialog-train-5630,train-5630,user,We did a survey on your job performance.,neutral,neutral
train,dailydialog-train-5630,train-5630,system,How did I do?,neutral,neutral
train,dailydialog-train-5630,train-5630,user,Not so good. Lots of complains.,neutral,neutral
train,dailydialog-train-5630,train-5630,system,Really? I thought I was doing well.,surprise,positive
train,dailydialog-train-5630,train-5630,user,Your performance so far is not quite in line with what we expect for our executives. I hope I'Ve made my point.,neutral,neutral
train,dailydialog-train-5631,train-5631,user,Hi Mike. What have you been up to?,neutral,neutral
train,dailydialog-train-5631,train-5631,system,Not much. I started exercising.,neutral,neutral
train,dailydialog-train-5631,train-5631,user,Trying to get in shape?,neutral,neutral
train,dailydialog-train-5631,train-5631,system,"Yeah, and I need to start improving my health.",neutral,neutral
train,dailydialog-train-5631,train-5631,user,Me too. What are you doing besides exercising?,neutral,neutral
train,dailydialog-train-5631,train-5631,system,That's about all.,neutral,neutral
train,dailydialog-train-5631,train-5631,user,"I think if you eat better, it will help tremendously.",neutral,neutral
train,dailydialog-train-5631,train-5631,system,Sleep is good too. I heard people who sleep an average of eight hours a day have less health problems.,neutral,neutral
train,dailydialog-train-5631,train-5631,user,Looks like there are a lot of things to do to stay healthy.,neutral,neutral
train,dailydialog-train-5631,train-5631,system,"True. But I think it is worth it. When you get old, you want to be healthy and active.",neutral,neutral
train,dailydialog-train-5632,train-5632,user,I am keen on a coat on www. dingding.com. But it requires having an online banking account. Is it necessary?,neutral,neutral
train,dailydialog-train-5632,train-5632,system,Indeed. Online banking enables you to make on-line shopping.,neutral,neutral
train,dailydialog-train-5632,train-5632,user,Do you know how to get the bank account?,neutral,neutral
train,dailydialog-train-5632,train-5632,system,Bring your ID card and fill out a form. That will be fine.,neutral,neutral
train,dailydialog-train-5632,train-5632,user,So easy.,neutral,neutral
train,dailydialog-train-5632,train-5632,system,I think online banking can change your money habits and it is quicker than ATM processing speed.,neutral,neutral
train,dailydialog-train-5632,train-5632,user,My shopping life will be more convenient.,happiness,positive
train,dailydialog-train-5633,train-5633,user,Is there a doctor here?,neutral,neutral
train,dailydialog-train-5633,train-5633,system,No.,neutral,neutral
train,dailydialog-train-5633,train-5633,user,Can you call an Ambulance?,neutral,neutral
train,dailydialog-train-5633,train-5633,system,"Sure, what's happened?",neutral,neutral
train,dailydialog-train-5634,train-5634,user,Please forgive me for rushing into your room forgetting to knock at the door.,sadness,negative
train,dailydialog-train-5634,train-5634,system,Never mind.,neutral,neutral
train,dailydialog-train-5634,train-5634,user,I'm so sorry to disturb you so early.,sadness,negative
train,dailydialog-train-5634,train-5634,system,It doesn't matter.,neutral,neutral
train,dailydialog-train-5634,train-5634,user,I'm dreadfully sorry. I forgot to book the tickets yesterday.,happiness,positive
train,dailydialog-train-5634,train-5634,system,"Oh, it's nothing.",neutral,neutral
train,dailydialog-train-5634,train-5634,user,I let you down. I'll make it up to you somehow.,sadness,negative
train,dailydialog-train-5634,train-5634,system,"Not a bit of it, don't blame yourself.",neutral,neutral
train,dailydialog-train-5635,train-5635,user,Can you help me for a minute?,neutral,neutral
train,dailydialog-train-5635,train-5635,system,"Sure, what I can do for you?",neutral,neutral
train,dailydialog-train-5635,train-5635,user,"I'm try to write a letter to one of our clients, But I just don't know exactly what to say, I don't even know how to get started, I know I should write dear Mr. Mrs. or Ms. , but the problem is I don't know the name of contact person.",neutral,neutral
train,dailydialog-train-5635,train-5635,system,"You can just put Dear Sir or Madam, officialese not personal, you can write to whom may concerned.",neutral,neutral
train,dailydialog-train-5635,train-5635,user,"OK, So I first thanks them for their business, I can say something like we are very grateful for your continue support, How is that?",neutral,neutral
train,dailydialog-train-5635,train-5635,system,"Good! But also, write off the bed you want to tell them the reason of your writing, give them more reference.",neutral,neutral
train,dailydialog-train-5635,train-5635,user,"Like Regarding our new product line, we would like to announce a special price discount",neutral,neutral
train,dailydialog-train-5635,train-5635,system,"Right, do you need them to respond?",neutral,neutral
train,dailydialog-train-5635,train-5635,user,"Yes, the letter would have a survey inside, and they should complete it and return to our office. How should I write that?",neutral,neutral
train,dailydialog-train-5635,train-5635,system,"You can tell them``Please finding the enclosed customer service survey, else also, you can say Attach a customer survey. If you need resource it right away, you can tell them the urgent by saying Please return the survey without dely as soon as possible. Maye it more polite with this as early as convenience.",neutral,neutral
train,dailydialog-train-5636,train-5636,user,What can I help you with?,neutral,neutral
train,dailydialog-train-5636,train-5636,system,I need to hire you.,neutral,neutral
train,dailydialog-train-5636,train-5636,user,What do you need me for?,neutral,neutral
train,dailydialog-train-5636,train-5636,system,I need you for my court date.,neutral,neutral
train,dailydialog-train-5636,train-5636,user,What kind of case do you have?,neutral,neutral
train,dailydialog-train-5636,train-5636,system,I'm being charged with a felony.,neutral,neutral
train,dailydialog-train-5636,train-5636,user,I can help you with that.,neutral,neutral
train,dailydialog-train-5636,train-5636,system,What is your price?,neutral,neutral
train,dailydialog-train-5636,train-5636,user,I charge $150 an hour.,neutral,neutral
train,dailydialog-train-5636,train-5636,system,I can't afford that.,neutral,neutral
train,dailydialog-train-5636,train-5636,user,That's my rate.,neutral,neutral
train,dailydialog-train-5636,train-5636,system,"That's expensive, but I need you.",neutral,neutral
train,dailydialog-train-5637,train-5637,user,How much do you pay wholesale for your products?,neutral,neutral
train,dailydialog-train-5637,train-5637,system,"We have a few different wholesale vendors, so our cost varies a bit over the fiscal year. But the difference is miniscule, a fluctuation of about 0. 2 %.",neutral,neutral
train,dailydialog-train-5637,train-5637,user,"That must impact your bottom line at least a little bit, doesn't it? After all, your sticker price is pretty much set in stone. How much do they go for retail?",neutral,neutral
train,dailydialog-train-5637,train-5637,system,Retail price is 29. 95 per unit. We take into consideration changes in supply cost when figuring this price.,neutral,neutral
train,dailydialog-train-5637,train-5637,user,Is that including tax?,neutral,neutral
train,dailydialog-train-5637,train-5637,system,"No, that's the price before tax. The tax rate is varies from different marketing areas, so it is difficult for us to figure in.",neutral,neutral
train,dailydialog-train-5637,train-5637,user,How much is your profit margin then?,neutral,neutral
train,dailydialog-train-5637,train-5637,system,Our profit margin is in the neighborhood of 20 %.,neutral,neutral
train,dailydialog-train-5638,train-5638,user,Have you any idea of the prices of ruby and diamond?,neutral,neutral
train,dailydialog-train-5638,train-5638,system,I'm not very sure. but I know ruby is less valuable than diamond.,neutral,neutral
train,dailydialog-train-5638,train-5638,user,How do you know that?,neutral,neutral
train,dailydialog-train-5638,train-5638,system,I got it from an encyclopedia.,neutral,neutral
train,dailydialog-train-5639,train-5639,user,"Hoo, I'm getting tired, Jeanine, been a long day.",neutral,neutral
train,dailydialog-train-5639,train-5639,system,"I'm not quitting yet. You know my favourite slogan, don't you?",neutral,neutral
train,dailydialog-train-5639,train-5639,user,"Yeah, I know. Shop till you drop.",neutral,neutral
train,dailydialog-train-5639,train-5639,system,Right!,happiness,positive
train,dailydialog-train-5639,train-5639,user,I'm getting a little short on cash. Let's just window shop a little.,neutral,neutral
train,dailydialog-train-5639,train-5639,system,Ok.,neutral,neutral
train,dailydialog-train-5639,train-5639,user,"Hey, Jeanine, get a load of that. It's beautiful.",happiness,positive
train,dailydialog-train-5639,train-5639,system,"Ahahah, and I thought you were tired.",happiness,positive
train,dailydialog-train-5639,train-5639,user,You know .. I have a weakness for long dresses.,neutral,neutral
train,dailydialog-train-5639,train-5639,system,"It sure looks special, looks expensive too.",neutral,neutral
train,dailydialog-train-5639,train-5639,user,"Sure does. Hey, can I sponge a little cash of you?",neutral,neutral
train,dailydialog-train-5639,train-5639,system,"Don't worry, Marian, I've got you covered.",neutral,neutral
train,dailydialog-train-5639,train-5639,user,"Thanks, Jeanine, you are a real pal. Let's go in.",happiness,positive
train,dailydialog-train-5640,train-5640,user,"Hey, what are you doing here?",neutral,neutral
train,dailydialog-train-5640,train-5640,system,I'm just shopping.,neutral,neutral
train,dailydialog-train-5640,train-5640,user,What are you shopping for?,neutral,neutral
train,dailydialog-train-5640,train-5640,system,Some new clothes. How about you?,neutral,neutral
train,dailydialog-train-5640,train-5640,user,Same here.,neutral,neutral
train,dailydialog-train-5640,train-5640,system,Have you found anything nice yet?,neutral,neutral
train,dailydialog-train-5640,train-5640,user,I found a few pairs of pants.,neutral,neutral
train,dailydialog-train-5640,train-5640,system,Where'd you get those?,neutral,neutral
train,dailydialog-train-5640,train-5640,user,I found them at Pennies.,neutral,neutral
train,dailydialog-train-5640,train-5640,system,Those are really cute.,happiness,positive
train,dailydialog-train-5640,train-5640,user,Do you want me to show you where I found them?,neutral,neutral
train,dailydialog-train-5640,train-5640,system,I would like that. Thank you.,happiness,positive
train,dailydialog-train-5641,train-5641,user,have you thought of moving at all Sarah?,neutral,neutral
train,dailydialog-train-5641,train-5641,system,"we'Ve thought about it, but my husband and I can't afford it right now. The only thing we could afford would be living in the slums, which is something I don't want to do.",neutral,neutral
train,dailydialog-train-5641,train-5641,user,"buying a house can be expensive, but there are ways to find cheaper houses.",neutral,neutral
train,dailydialog-train-5641,train-5641,system,like what?,neutral,neutral
train,dailydialog-train-5641,train-5641,user,"well, sometimes the city auctions off houses to the community. You'd have to make a quick decision about the offer in a day, but you would definitely save money doing it that way.",neutral,neutral
train,dailydialog-train-5641,train-5641,system,that's a good idea. Do you know anyone who has done that before?,happiness,positive
train,dailydialog-train-5641,train-5641,user,"sure, my sister-in-law and her husband just bought a house that way. They're pretty satisfied with it.",neutral,neutral
train,dailydialog-train-5641,train-5641,system,is the house pretty run-down.,neutral,neutral
train,dailydialog-train-5641,train-5641,user,"not at all. The woman, who owned it, took good care of it. But when she died, she had no family left and no will, so the government had to sell it for her.",neutral,neutral
train,dailydialog-train-5641,train-5641,system,was it very old house?,neutral,neutral
train,dailydialog-train-5641,train-5641,user,"it was about 75 years old. There were a few repairs that needed doing, but it didn't take a lot of money or time.",neutral,neutral
train,dailydialog-train-5641,train-5641,system,is it in a good location?,neutral,neutral
train,dailydialog-train-5641,train-5641,user,"the area can be a bit rough in the evenings, but the neighbors watch out for each other, so it's ok.",neutral,neutral
train,dailydialog-train-5642,train-5642,user,Welcome to Super Stereos. What can I do for you?,neutral,neutral
train,dailydialog-train-5642,train-5642,system,I'd like to look at your stereo systems. Do you have anything on sale?,neutral,neutral
train,dailydialog-train-5642,train-5642,user,"Yes, this system over here is on sale for $1,000. As you can see, all of the components are brand-name.",neutral,neutral
train,dailydialog-train-5642,train-5642,system,"But it doesn't have a turntable. I have a fair number of vinyl records, so I need something to play them on.",neutral,neutral
train,dailydialog-train-5642,train-5642,user,"Our selection of stereo systems with turntables is somewhat limited, but we do have this system over here.",neutral,neutral
train,dailydialog-train-5643,train-5643,user,I was wondering if I could collect unemployment benefits.,neutral,neutral
train,dailydialog-train-5643,train-5643,system,Did you get laid off?,neutral,neutral
train,dailydialog-train-5643,train-5643,user,"I am still working for now, but I might get laid off.",neutral,neutral
train,dailydialog-train-5643,train-5643,system,You may collect unemployment if you are working fewer hours or got laid off.,neutral,neutral
train,dailydialog-train-5643,train-5643,user,Does everyone who gets laid off get to collect unemployment?,neutral,neutral
train,dailydialog-train-5643,train-5643,system,"No, some jobs are exempt from paying into unemployment.",neutral,neutral
train,dailydialog-train-5643,train-5643,user,How can I find out if I can collect?,neutral,neutral
train,dailydialog-train-5643,train-5643,system,Your employer can tell you if you have been paying into unemployment and now qualify to collect.,neutral,neutral
train,dailydialog-train-5643,train-5643,user,How will I know how much I can collect on unemployment?,neutral,neutral
train,dailydialog-train-5643,train-5643,system,"It depends on how much you earned. When you file, they will determine the amount.",neutral,neutral
train,dailydialog-train-5644,train-5644,user,You look tired.,neutral,neutral
train,dailydialog-train-5644,train-5644,system,"Yeah, I'Ve been working so much overtime lately.",neutral,neutral
train,dailydialog-train-5644,train-5644,user,Really? How come?,surprise,positive
train,dailydialog-train-5644,train-5644,system,My boss gave me a big project. I had to have it finished it by this morning. It was so difficult!,neutral,neutral
train,dailydialog-train-5644,train-5644,user,You shouldn't work so hard.,neutral,neutral
train,dailydialog-train-5644,train-5644,system,"I know. But hard work pays off, you know.",neutral,neutral
train,dailydialog-train-5644,train-5644,user,What do you mean?,neutral,neutral
train,dailydialog-train-5644,train-5644,system,Maybe now I'll get that promotion I was hoping for.,happiness,positive
train,dailydialog-train-5645,train-5645,user,"Good afternoon, Mr. Anderson.",neutral,neutral
train,dailydialog-train-5645,train-5645,system,"Good afternoon, Miss Li.",neutral,neutral
train,dailydialog-train-5645,train-5645,user,How nice to see you again!,happiness,positive
train,dailydialog-train-5645,train-5645,system,"Nice to see you, too.",happiness,positive
train,dailydialog-train-5645,train-5645,user,"It's been a long time, hasn't it? How are you?",neutral,neutral
train,dailydialog-train-5645,train-5645,system,"Fine, thank you. And you?",neutral,neutral
train,dailydialog-train-5645,train-5645,user,"Very well too, is there anything I can do for you?",neutral,neutral
train,dailydialog-train-5645,train-5645,system,Yes. Could you guide me to where I can change money?,neutral,neutral
train,dailydialog-train-5645,train-5645,user,"Sure, Mr. Anderson, please come along with me.",neutral,neutral
train,dailydialog-train-5645,train-5645,system,Thank you.,neutral,neutral
train,dailydialog-train-5645,train-5645,user,My pleasure.,neutral,neutral
train,dailydialog-train-5646,train-5646,user,What kind of music do you like?,neutral,neutral
train,dailydialog-train-5646,train-5646,system,I like popular music best.,neutral,neutral
train,dailydialog-train-5646,train-5646,user,Me too.,neutral,neutral
train,dailydialog-train-5646,train-5646,system,Who is your favorite singer?,neutral,neutral
train,dailydialog-train-5646,train-5646,user,Qi In is.,neutral,neutral
train,dailydialog-train-5646,train-5646,system,Do you know this song?,neutral,neutral
train,dailydialog-train-5646,train-5646,user,"Yes, I like it very much.",neutral,neutral
train,dailydialog-train-5646,train-5646,system,"Let's sing it together, shall we?",neutral,neutral
train,dailydialog-train-5646,train-5646,user,No problem.,neutral,neutral
train,dailydialog-train-5647,train-5647,user,"When would you like me to send those plans over to your office, Mr. Montgomery?",neutral,neutral
train,dailydialog-train-5647,train-5647,system,"It would be good if you could get them to me by Thursday afternoon, Ms. Barkley.",neutral,neutral
train,dailydialog-train-5647,train-5647,user,"That shouldn't be a problem. What is the exact address, again?",neutral,neutral
train,dailydialog-train-5647,train-5647,system,"7880 Crofton Avenue, Building 40A, Room 304.",neutral,neutral
train,dailydialog-train-5648,train-5648,user,I'd like to order broadband internet for my laptop.,neutral,neutral
train,dailydialog-train-5648,train-5648,system,"Just plug the Ethernet cable into your computer, and a prompt will tell you the payment options.",neutral,neutral
train,dailydialog-train-5648,train-5648,user,"Well, I don't have an Ethernet port. My computer runs entirely on wireless service.",neutral,neutral
train,dailydialog-train-5648,train-5648,system,"That's too bad. But there are several alternatives, if you want to hear them.",neutral,neutral
train,dailydialog-train-5648,train-5648,user,"Yes, please! Tell me about the alternatives.",neutral,neutral
train,dailydialog-train-5648,train-5648,system,We run a fully equipped computer lab on the first floor.,neutral,neutral
train,dailydialog-train-5648,train-5648,user,Very good. How much does that cost?,neutral,neutral
train,dailydialog-train-5648,train-5648,system,"The service is free to hotel patrons. However, printing costs ten cents per page.",neutral,neutral
train,dailydialog-train-5648,train-5648,user,I see. And the other alternatives?,neutral,neutral
train,dailydialog-train-5648,train-5648,system,"Alternatively, we do offer wireless in our lobby. You can bring your laptop down here.",neutral,neutral
train,dailydialog-train-5648,train-5648,user,Great! What if I need to print something in the lobby?,neutral,neutral
train,dailydialog-train-5648,train-5648,system,You would have to use the computer lab. I'm sorry for the inconvenience.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,"Well, I'm glad you're finally back. I was wondering what happened.",neutral,neutral
train,dailydialog-train-5649,train-5649,system,I feel kind of stupid.,sadness,negative
train,dailydialog-train-5649,train-5649,user,Why?,neutral,neutral
train,dailydialog-train-5649,train-5649,system,We got lost coming back. I guess I don't really know this town yet.,sadness,negative
train,dailydialog-train-5649,train-5649,user,You got lost. You're kidding!,surprise,positive
train,dailydialog-train-5649,train-5649,system,No. We took a wrong turn somewhere. And Joseph doesn't know the town at all. So I started giving him directions. But I didn't really know where we were. So we got seriously lost.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,You could have called.,neutral,neutral
train,dailydialog-train-5649,train-5649,system,I know I could have. But finally we asked someone where we were.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,You've been gone for two hours. How could you get lost for so long?,neutral,neutral
train,dailydialog-train-5649,train-5649,system,Guess where we ended up.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,I don't know. Where?,neutral,neutral
train,dailydialog-train-5649,train-5649,system,"When we finally decided to ask someone, they told us we were in Grangerfield.",neutral,neutral
train,dailydialog-train-5649,train-5649,user,Grangerfield! You were in Grangerfield? That's a completely different town! How could you drive to a completely different town?,surprise,positive
train,dailydialog-train-5649,train-5649,system,I don't know. The person we asked had to give us directions to the highway to get back here.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,Grangerfield is like a dozen miles away from here.,neutral,neutral
train,dailydialog-train-5649,train-5649,system,I know it is. I don't know how it happened.,neutral,neutral
train,dailydialog-train-5649,train-5649,user,"Hmm, maybe I do.",neutral,neutral
train,dailydialog-train-5649,train-5649,system,What?,neutral,neutral
train,dailydialog-train-5649,train-5649,user,Maybe I have an idea how it happened.,neutral,neutral
train,dailydialog-train-5649,train-5649,system,How?,neutral,neutral
train,dailydialog-train-5649,train-5649,user,"You were too busy looking at Joseph, and you weren't paying attention to the road.",neutral,neutral
train,dailydialog-train-5649,train-5649,system,"Oh, that's what you think, huh?",neutral,neutral
train,dailydialog-train-5649,train-5649,user,"Yes, that's what I think. Maybe the next time you go out with him to buy groceries, you'll get lost for even longer. Maybe six hours or so.",neutral,neutral
train,dailydialog-train-5649,train-5649,system,"You know what, Trish?",neutral,neutral
train,dailydialog-train-5649,train-5649,user,What?,neutral,neutral
train,dailydialog-train-5649,train-5649,system,I hope so. I really hope so.,happiness,positive
train,dailydialog-train-5649,train-5649,user,"Hah, hah! See? I guessed right. You weren't watching the road at all.",happiness,positive
train,dailydialog-train-5649,train-5649,system,"No, I wasn't. It's kind of hard to watch the road when Joseph is behind the wheel.",neutral,neutral
train,dailydialog-train-5650,train-5650,user,What do you think is the role teacher should play in the classroom?,neutral,neutral
train,dailydialog-train-5650,train-5650,system,"Teachers are just directors who give scope to the students' initiative and creativeness, instead of taking their rights away from speaking.",neutral,neutral
train,dailydialog-train-5650,train-5650,user,What did you do to put it into practice?,neutral,neutral
train,dailydialog-train-5650,train-5650,system,I divided students into groups and asked them to generate their own ideas actively. It can help develop the problem-solving ability of the students.,neutral,neutral
train,dailydialog-train-5651,train-5651,user,Why did your parents make you stay at home?,neutral,neutral
train,dailydialog-train-5651,train-5651,system,"They wanted to go out, and so they made me look after my baby brother.",neutral,neutral
train,dailydialog-train-5651,train-5651,user,Didn't you mind doing it?,neutral,neutral
